,regiao_geografica,regional_de_saude,municipio,tipo_da_instituicao,sigla_da_instituicao,nome_da_instituicao,cnpj_da_instituicao,cnpj_do_escritorio_regional_local,tipo_da_forma_de_abastecimento,codigo_forma_de_abastecimento,nome_da_forma_de_abastecimento,nome_da_eta_uta,data_de_registro,data_de_preenchimento_do_relatorio_semestral,data_da_coleta,data_da_analise,uf,ano,semestre,substancia,grupo,lq,ld,vmp,resultado,tipo_resultado,consistencia,pt_monitoramento,atendimento_ao_padrao,tipo_cor
2995,SUL,8ª CRS,CACAPAVA DO SUL,Empresa Estadual,CORSAN,COMPANHIA RIOGRANDENSE DE SANEAMENTO,92802784000190.0,92802784005744.0,SAA,S430280000002,MINAS DO CAMAQUÃ,ETA DE MINAS DO CAMAQUÃ,01/09/2020,01/09/2020,03/03/2020,06/03/2020,RS,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,00059","0,00018",0.1,"0,21",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
2996,NORTE,MEDIO NORTE ARAGUAIA,WANDERLANDIA,Empresa Estadual,SANEATINS,COMPANHIA DE SANEAMENTO DO TOCANTINS,25089509000183.0,25089509000183.0,SAA,S172208000004,BRK WANDERLANDIA SISTEMA INTEGRADO I,UTS 002,12/03/2021,14/12/2020,14/10/2020,16/10/2020,TO,2020,2,Nitrato (como N),Substâncias Inorgânicas,"0,114",,10.0,"10,120",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
2997,NORTE,MEDIO NORTE ARAGUAIA,GOIATINS,Empresa Estadual,SANEATINS,COMPANHIA DE SANEAMENTO DO TOCANTINS,25089509000183.0,25089509000183.0,SAA,S170900000001,BRK ALTO LINDO,ETA 001,14/04/2020,14/04/2020,13/02/2020,19/02/2020,TO,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,0025",,0.08,"0,106",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
2998,NORTE,MEDIO NORTE ARAGUAIA,GOIATINS,Empresa Estadual,SANEATINS,COMPANHIA DE SANEAMENTO DO TOCANTINS,25089509000183.0,25089509000183.0,SAA,S170900000001,BRK ALTO LINDO,ETA 001,14/04/2020,14/04/2020,28/05/2020,05/06/2020,TO,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,0025",,0.08,"0,096",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
2999,CENTRO-OESTE,REGIONAL SUDOESTE I,RIO VERDE,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521880000008,RIO VERDE,SÃO TOMAZ,23/09/2020,01/07/2020,20/04/2020,23/04/2020,GO,2020,1,Nitrato (como N),Substâncias Inorgânicas,"0,3","0,1",10.0,"12,2",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3000,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE NORTE,MUCURICI,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320360000007,ETA ITABAIANA,ETA ITABAIANA,12/01/2021,07/01/2021,18/02/2020,28/05/2020,ES,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,54",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3001,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,ANHEMBI,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517018712.0,SAA,S350230000002,SISTEMA DE ABASTECIMENTO DE PIRAMBOIA,ETA PIRAMBOIA,31/07/2020,01/06/2020,06/01/2020,20/01/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,09703",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3002,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,PORANGABA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517044802.0,SAA,S354050000001,SABESP CENTRAL,SABESP,31/07/2020,01/06/2020,13/01/2020,22/01/2020,SP,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,01498",,0.1,"0,11435",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3003,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,TAQUARITUBA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517053119.0,SAA,S355380000001,TAQUARITUBA,ETA TAQUARITUBA,18/01/2021,17/01/2021,25/08/2020,02/09/2020,SP,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,090411",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3004,SUDESTE,GVS XX - PIRACICABA,AGUAS DE SAO PEDRO,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517053208.0,SAA,S350060000002,ETA SABESP,ETA SABESP,31/07/2020,01/06/2020,06/01/2020,20/01/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,13478",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3005,SUDESTE,GVS XXI - PRESIDENTE PRUDENTE,ALFREDO MARCONDES,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517018470.0,SAA,S350080000001,ALFREDO MARCONDES 109,ALFREDO MARCONDES 109,13/07/2020,11/07/2020,14/06/2020,18/06/2020,SP,2020,1,Cromo,Substâncias Inorgânicas,"0,0019",,0.05,"0,0561",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3006,SUDESTE,GVS XXV - SANTOS,GUARUJA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517015888.0,SAA,S351870000002,JURUBATUBA MONTE CABRAO,ETA JURUBATUBA,07/01/2021,07/01/2021,21/09/2020,28/09/2020,SP,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,122526",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3007,SUDESTE,GVS XXVIII - CARAGUATATUBA,UBATUBA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,12277840000185.0,SAA,S355540000005,ETA MARANDUBA,MARANDUBA,28/05/2021,28/05/2021,22/06/2020,29/06/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,11154",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3008,SUDESTE,GVS XXXI - SOROCABA,CAPAO BONITO,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517068817.0,SAA,S351020000004,FERREIRA DAS ALMAS,ETA FERREIRA DAS ALMAS,18/01/2021,17/01/2021,12/08/2020,26/08/2020,SP,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,106336",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3009,SUL,21 RS - TELEMACO BORBA,ORTIGUEIRA,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S411730000002,BAIRRO DOS FRANCAS UT4711,UT 4711,18/08/2021,13/08/2021,02/06/2020,12/06/2020,PR,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,002","0,0007",0.1,"17,10",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3010,SUL,14ª CRS,CAMPINA DAS MISSOES,Empresa Estadual,CORSAN,COMPANHIA RIOGRANDENSE DE SANEAMENTO,92802784000190.0,92802784036623.0,SAA,S430370000001,CAMPINA DAS MISSÕES,CAM-08,31/08/2020,07/08/2020,18/03/2020,14/04/2020,RS,2020,1,Arsênio,Substâncias Inorgânicas,"0,004","0,0013",0.01,"0,012",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3011,SUDESTE,GVS XXXII - ITAPEVA,RIVERSUL,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517030410.0,SAA,S354350000001,RIVERSUL,ETA RIVERSUL,18/01/2021,17/01/2021,02/12/2020,09/12/2020,SP,2020,2,Trihalometanos Total,Subprodutos da desinfecção,"0,01498","0,00196",0.1,"0,10248",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3012,NORDESTE,ITABAIANA,AREIA BRANCA,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280050000001,ETA AREIA BRANCA,AREIA BRANCA,28/09/2020,28/09/2020,12/02/2020,20/02/2020,SE,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,184",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3013,NORDESTE,ITABAIANA,AREIA BRANCA,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280050000001,ETA AREIA BRANCA,AREIA BRANCA,28/09/2020,28/09/2020,29/04/2020,21/07/2020,SE,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,001",,0.1,"0,419",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3014,NORDESTE,ITABAIANA,AREIA BRANCA,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280050000001,ETA AREIA BRANCA,AREIA BRANCA,24/02/2021,24/02/2021,31/08/2020,28/09/2020,SE,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,005",,0.08,"0,100",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3015,NORDESTE,ITABAIANA,AREIA BRANCA,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280050000001,ETA AREIA BRANCA,AREIA BRANCA,24/02/2021,24/02/2021,31/08/2020,27/11/2020,SE,2020,2,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,310",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3016,CENTRO-OESTE,REGIONAL RIO VERMELHO,JUSSARA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521220000001,JUSSARA,JUSSARA,17/09/2021,17/07/2020,27/02/2020,28/02/2020,GO,2020,1,Antimônio,Substâncias Inorgânicas,"0,000244","0,000081",0.005,"0,097834",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3017,CENTRO-OESTE,REGIONAL SÃO PATRICIO,RUBIATABA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521890000001,RUBIATABA,RIO NOVO,07/08/2020,07/08/2020,08/01/2020,08/01/2020,GO,2020,1,Cádmio,Substâncias Inorgânicas,"0,000272","0,000054",0.005,"0,272",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3018,CENTRO-OESTE,REGIONAL SÃO PATRICIO,RUBIATABA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521890000001,RUBIATABA,RIO NOVO,07/08/2020,07/08/2020,08/01/2020,08/01/2020,GO,2020,1,Mercúrio,Substâncias Inorgânicas,"0,000186","0,000062",0.001,"0,62",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3019,CENTRO-OESTE,REGIONAL SÃO PATRICIO,RUBIATABA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521890000001,RUBIATABA,RIO NOVO,07/08/2020,07/08/2020,07/01/2020,08/01/2020,GO,2020,1,"2, 4, 6 Triclorofenol",Subprodutos da desinfecção,"0,00035","0,00012",0.2,1,QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3020,SUDESTE,GVS VII - SANTO ANDRÉ,SANTO ANDRE,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517064749.0,SAA,S354780000005,GUSTAVO,UTA GUSTAVO,06/07/2020,01/07/2020,26/01/2020,04/02/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1028",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3021,SUL,19 RS - JACAREZINHO,QUATIGUA,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S412070000001,QUATIGUA UT2151,UT 2151,18/08/2021,13/08/2021,10/02/2020,17/02/2020,PR,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,005","0,0015",0.08,"0,0882",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3022,SUL,11 RS - CAMPO MOURAO,ALTAMIRA DO PARANA,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S410045000001,ALTAMIRA DO PARANA UT3071,UT 3071,18/08/2021,13/08/2021,16/03/2020,18/03/2020,PR,2020,1,Selênio,Substâncias Inorgânicas,"0,003","0,0009",0.01,"0,012",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3023,SUL,14 RS - PARANAVAI,PORTO RICO,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S412020000001,PORTO RICO UT2101,UT 2101,18/08/2021,13/08/2021,15/06/2020,17/06/2020,PR,2020,1,Selênio,Substâncias Inorgânicas,"0,003","0,0009",0.01,"0,020",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3024,CENTRO-OESTE,REGIONAL ENTORNO SUL,LUZIANIA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521250000011,MINGONE,MINGONE,20/08/2020,20/08/2020,16/04/2020,17/04/2020,GO,2020,1,Cádmio,Substâncias Inorgânicas,"0,000272","0,000054",0.005,"0,008585",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3025,CENTRO-OESTE,REGIONAL ENTORNO SUL,LUZIANIA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521250000014,JARDIM EUROPA,JARDIM EUROPA,13/08/2020,13/08/2020,16/04/2020,17/04/2020,GO,2020,1,Chumbo,Substâncias Inorgânicas,"0,002006","0,000401",0.01,"0,023614",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3026,CENTRO-OESTE,REGIONAL ENTORNO SUL,LUZIANIA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S521250000015,PARQUE ALVORADA,PARQUE ALVORADA,17/08/2020,17/08/2020,16/04/2020,17/04/2020,GO,2020,1,Cádmio,Substâncias Inorgânicas,"0,000272","0,000054",0.005,"0,005294",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3027,SUL,6ª REGIONAL DE SAÚDE- CONCÓRDIA,ITA,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000974.0,SAA,S420800000003,ITA UNIDADE I,ETA ITÁ UNIDADE I,23/03/2020,23/03/2020,09/03/2020,14/03/2020,SC,2020,1,Cádmio,Substâncias Inorgânicas,"0,001",,0.005,"0,0221",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3028,SUL,23ª REGIONAL DE SAÚDE- JOINVILLE,ARAQUARI,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S420130000001,SISTEMA INTEGRADO DE ABASTECIMENTO DE ÁGUA DE ARAQUARI,ETA DIVISA,22/09/2020,10/09/2020,11/02/2020,18/02/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,046",,0.08,"0,106",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3029,SUL,23ª REGIONAL DE SAÚDE- JOINVILLE,ARAQUARI,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S420130000001,SISTEMA INTEGRADO DE ABASTECIMENTO DE ÁGUA DE ARAQUARI,ETA DIVISA,23/09/2020,23/09/2020,06/07/2020,10/07/2020,SC,2020,2,Acrilamida,Substâncias Orgânicas,"0,5",,0.5,"2,1",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
3030,SUL,12ª REGIONAL DE SAÚDE- RIO DO SUL,MIRIM DOCE,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S421085000001,ETA MIRIM DOCE,ETA MIRIM DOCE,21/02/2020,21/02/2020,25/05/2020,03/06/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,038",,0.08,"0,086",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3031,SUL,12ª REGIONAL DE SAÚDE- RIO DO SUL,TROMBUDO CENTRAL,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S421860000001,ETA TROMBUDO CENTRAL,ETA TROMBUDO CENTRAL,03/03/2020,03/03/2020,18/02/2020,27/02/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,053",,0.08,"0,124",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3032,SUL,12ª REGIONAL DE SAÚDE- RIO DO SUL,VITOR MEIRELES,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S421935000001,ETA VITOR MEIRELES,ETA VITOR MEIRELES,04/03/2020,04/03/2020,18/02/2020,28/02/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,038",,0.08,"0,081",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3033,SUL,17ª REGIONAL DE SAÚDE- ITAJAÍ,PORTO BELO,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S421350000001,PORTO BELO,ETA PORTO BELO,15/10/2020,15/10/2020,11/11/2020,17/11/2020,SC,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,036",,0.08,"0,086",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3034,SUL,22ª REGIONAL DE SAÚDE- ARARANGUÁ,PASSO DE TORRES,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000621.0,SAA,S421225000001,PASSO DE TORRES,ETA DE PASSO DE TORRES,21/06/2021,21/06/2021,21/12/2020,30/12/2020,SC,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,036",,0.08,"0,132",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3035,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,AGUAS MORNAS,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S420060000001,AGUAS MORNAS,ETA DE SANTA CRUZ DA FIGUEIRA,20/07/2020,20/07/2020,12/08/2020,22/08/2020,SC,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,073",,0.08,"0,175",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3036,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,GAROPABA,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000621.0,SAA,S420570000007,SAA MACACU ZE ANTONIO GAROPABA,ETA MACACU ZE ANTONIO,15/09/2020,19/03/2020,03/03/2020,11/03/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,073",,0.08,"0,142",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3037,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,GAROPABA,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000621.0,SAA,S420570000005,SAA ENCOSTA DO MACACU ABILIO GAROPABA,ETA MACACU ABÍLIO,14/09/2020,18/03/2020,03/03/2020,11/03/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,046",,0.08,"0,101",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3038,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,SANTO AMARO DA IMPERATRIZ,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S421570000001,ETA CALDAS DA IMPERATRIZ,ETA CALDAS DA IMPERATRIZ,15/10/2020,15/10/2020,12/08/2020,25/08/2020,SC,2020,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,043",,0.08,"0,096",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
3039,SUL,12ª REGIONAL DE SAÚDE- RIO DO SUL,TROMBUDO CENTRAL,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433007715.0,SAA,S421860000001,ETA TROMBUDO CENTRAL,,20/04/2020,20/04/2020,18/02/2020,28/02/2020,SC,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,051",,0.08,"0,147",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3040,SUDESTE,GVS XVII - CAMPINAS,JARINU,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,12474348000108.0,SAA,S352520000001,JARINU,,10/07/2020,09/07/2020,10/02/2020,13/02/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0997",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3041,NORDESTE,15 REGIONAL DE SAUDE CRATEUS,TAMBORIL,Empresa Estadual,CAGECE,COMPANHIA DE AGUA E ESGOTO DO CEARA,7040108000157.0,7040108000157.0,SAA,S231320000001,CAGECE TAMBORIL,,03/07/2020,03/07/2020,16/06/2020,22/06/2020,CE,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,003",,0.1,"0,2",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3042,SUDESTE,GVS X - OSASCO,COTIA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517039981.0,SAA,S351300000002,SISTEMA ALTO COTIA,,03/07/2020,01/07/2020,13/01/2020,23/01/2020,SP,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,10034",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3043,NORDESTE,15 REGIONAL DE SAUDE CRATEUS,TAMBORIL,Empresa Estadual,CAGECE,COMPANHIA DE AGUA E ESGOTO DO CEARA,7040108000157.0,7040108000157.0,SAA,S231320000002,CAGECE DO DISTRITO DE SUCESSO,,03/07/2020,03/07/2020,14/04/2020,20/04/2020,CE,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,003",,0.1,"0,2",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3044,SUDESTE,GVS XXV - SANTOS,BERTIOGA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517019603.0,SAA,S350635000005,ETA COSTA DO SOL,,06/08/2020,06/08/2020,13/01/2020,20/01/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,112",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3045,SUDESTE,GVS X - OSASCO,SANTANA DE PARNAIBA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517039981.0,SAA,S355645000001,SISTEMA SAO LOURENCO,,03/07/2020,01/07/2020,17/02/2020,02/03/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,08244",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3046,SUDESTE,GVS VIII - MOGI DAS CRUZES,SALESOPOLIS,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517061995.0,SAA,S354500000001,ETA SALESÓPOLIS,,31/07/2020,31/07/2020,10/03/2020,23/03/2020,SP,2020,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0991",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3047,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE METROPOLITANA,CARIACICA,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320130000001,ETA VALE ESPERANCA,,24/08/2020,24/08/2020,17/03/2020,28/05/2020,ES,2020,1,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,21",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
3048,CENTRO-OESTE,REGIONAL RIO VERMELHO,ARUANA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S520250000001,ARUANA,,29/07/2020,29/07/2020,02/06/2020,01/07/2020,GO,2020,1,"1,1 Dicloroeteno",Substâncias Orgânicas,049,016,30.0,049,QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
